Modified;File
M;drivers/usb/dwc3/gadget.c
M;drivers/usb/dwc3/gadget.h
M;drivers/usb/dwc3/host.c
M;drivers/usb/dwc3/io.h
A;drivers/usb/dwc3/trace.c
A;drivers/usb/dwc3/trace.h
M;drivers/usb/early/ehci-dbgp.c
D;drivers/usb/gadget/acm_ms.c
D;drivers/usb/gadget/audio.c
M;drivers/usb/gadget/composite.c
M;drivers/usb/gadget/configfs.c
A;drivers/usb/gadget/configfs.h
M;drivers/usb/gadget/epautoconf.c
D;drivers/usb/gadget/f_fs.c
D;drivers/usb/gadget/f_loopback.c
D;drivers/usb/gadget/f_sourcesink.c
D;drivers/usb/gadget/f_uac1.c
D;drivers/usb/gadget/f_uac2.c
D;drivers/usb/gadget/f_uvc.h
D;drivers/usb/gadget/f_acm.c
A;drivers/usb/gadget/function/f_acm.c
D;drivers/usb/gadget/f_ecm.c
A;drivers/usb/gadget/function/f_ecm.c
D;drivers/usb/gadget/f_eem.c
A;drivers/usb/gadget/function/f_eem.c
A;drivers/usb/gadget/function/f_fs.c
D;drivers/usb/gadget/f_hid.c
A;drivers/usb/gadget/function/f_hid.c
A;drivers/usb/gadget/function/f_loopback.c
D;drivers/usb/gadget/f_mass_storage.c
A;drivers/usb/gadget/function/f_mass_storage.c
A;drivers/usb/gadget/function/f_mass_storage.h
D;drivers/usb/gadget/f_midi.c
A;drivers/usb/gadget/function/f_midi.c
D;drivers/usb/gadget/f_ncm.c
A;drivers/usb/gadget/function/f_ncm.c
D;drivers/usb/gadget/f_obex.c
A;drivers/usb/gadget/function/f_obex.c
D;drivers/usb/gadget/f_phonet.c
A;drivers/usb/gadget/function/f_phonet.c
D;drivers/usb/gadget/f_rndis.c
A;drivers/usb/gadget/function/f_rndis.c
D;drivers/usb/gadget/f_serial.c
A;drivers/usb/gadget/function/f_serial.c
A;drivers/usb/gadget/function/f_sourcesink.c
D;drivers/usb/gadget/f_subset.c
A;drivers/usb/gadget/function/f_subset.c
A;drivers/usb/gadget/function/f_uac1.c
A;drivers/usb/gadget/function/f_uac2.c
D;drivers/usb/gadget/f_uvc.c
A;drivers/usb/gadget/function/f_uvc.c
A;drivers/usb/gadget/function/f_uvc.h
A;drivers/usb/gadget/function/g_zero.h
D;drivers/usb/gadget/ndis.h
A;drivers/usb/gadget/function/ndis.h
D;drivers/usb/gadget/rndis.c
A;drivers/usb/gadget/function/rndis.c
D;drivers/usb/gadget/rndis.h
A;drivers/usb/gadget/function/rndis.h
A;drivers/usb/gadget/function/storage_common.c
A;drivers/usb/gadget/function/storage_common.h
D;drivers/usb/gadget/u_ecm.h
A;drivers/usb/gadget/function/u_ecm.h
D;drivers/usb/gadget/u_eem.h
A;drivers/usb/gadget/function/u_eem.h
D;drivers/usb/gadget/u_ether.c
A;drivers/usb/gadget/function/u_ether.c
D;drivers/usb/gadget/u_ether.h
A;drivers/usb/gadget/function/u_ether.h
D;drivers/usb/gadget/u_ether_configfs.h
A;drivers/usb/gadget/function/u_ether_configfs.h
A;drivers/usb/gadget/function/u_fs.h
D;drivers/usb/gadget/u_gether.h
A;drivers/usb/gadget/function/u_gether.h
D;drivers/usb/gadget/u_ncm.h
A;drivers/usb/gadget/function/u_ncm.h
D;drivers/usb/gadget/u_phonet.h
A;drivers/usb/gadget/function/u_phonet.h
D;drivers/usb/gadget/u_rndis.h
A;drivers/usb/gadget/function/u_rndis.h
D;drivers/usb/gadget/u_serial.c
A;drivers/usb/gadget/function/u_serial.c
D;drivers/usb/gadget/u_serial.h
A;drivers/usb/gadget/function/u_serial.h
D;drivers/usb/gadget/u_uac1.c
A;drivers/usb/gadget/function/u_uac1.c
A;drivers/usb/gadget/function/u_uac1.h
A;drivers/usb/gadget/function/u_uac2.h
A;drivers/usb/gadget/function/u_uvc.h
D;drivers/usb/gadget/uvc.h
A;drivers/usb/gadget/function/uvc.h
D;drivers/usb/gadget/uvc_queue.c
A;drivers/usb/gadget/function/uvc_queue.c
A;drivers/usb/gadget/function/uvc_queue.h
A;drivers/usb/gadget/function/uvc_v4l2.c
A;drivers/usb/gadget/function/uvc_v4l2.h
D;drivers/usb/gadget/uvc_video.c
A;drivers/usb/gadget/function/uvc_video.c
A;drivers/usb/gadget/function/uvc_video.h
D;drivers/usb/gadget/g_ffs.c
D;drivers/usb/gadget/g_zero.h
D;drivers/usb/gadget/inode.c
A;drivers/usb/gadget/legacy/acm_ms.c
A;drivers/usb/gadget/legacy/audio.c
D;drivers/usb/gadget/cdc2.c
A;drivers/usb/gadget/legacy/cdc2.c
D;drivers/usb/gadget/dbgp.c
A;drivers/usb/gadget/legacy/dbgp.c
D;drivers/usb/gadget/ether.c
A;drivers/usb/gadget/legacy/ether.c
A;drivers/usb/gadget/legacy/g_ffs.c
D;drivers/usb/gadget/gmidi.c
A;drivers/usb/gadget/legacy/gmidi.c
D;drivers/usb/gadget/hid.c
A;drivers/usb/gadget/legacy/hid.c
A;drivers/usb/gadget/legacy/inode.c
A;drivers/usb/gadget/legacy/mass_storage.c
A;drivers/usb/gadget/legacy/multi.c
D;drivers/usb/gadget/ncm.c
A;drivers/usb/gadget/legacy/ncm.c
D;drivers/usb/gadget/nokia.c
A;drivers/usb/gadget/legacy/nokia.c
D;drivers/usb/gadget/printer.c
A;drivers/usb/gadget/legacy/printer.c
D;drivers/usb/gadget/serial.c
A;drivers/usb/gadget/legacy/serial.c
D;drivers/usb/gadget/tcm_usb_gadget.c
A;drivers/usb/gadget/legacy/tcm_usb_gadget.c
D;drivers/usb/gadget/tcm_usb_gadget.h
A;drivers/usb/gadget/legacy/tcm_usb_gadget.h
D;drivers/usb/gadget/webcam.c
A;drivers/usb/gadget/legacy/webcam.c
D;drivers/usb/gadget/zero.c
A;drivers/usb/gadget/legacy/zero.c
D;drivers/usb/gadget/mass_storage.c
D;drivers/usb/gadget/multi.c
D;drivers/usb/gadget/net2280.c
D;drivers/usb/gadget/net2280.h
D;drivers/usb/gadget/s3c-hsotg.c
D;drivers/usb/gadget/s3c-hsotg.h
D;drivers/usb/gadget/storage_common.c
A;drivers/usb/gadget/u_f.c
A;drivers/usb/gadget/u_f.h
A;drivers/usb/gadget/u_os_desc.h
D;drivers/usb/gadget/u_uac1.h
D;drivers/usb/gadget/amd5536udc.c
A;drivers/usb/gadget/udc/amd5536udc.c
D;drivers/usb/gadget/amd5536udc.h
A;drivers/usb/gadget/udc/amd5536udc.h
D;drivers/usb/gadget/at91_udc.c
A;drivers/usb/gadget/udc/at91_udc.c
D;drivers/usb/gadget/at91_udc.h
A;drivers/usb/gadget/udc/at91_udc.h
D;drivers/usb/gadget/atmel_usba_udc.c
A;drivers/usb/gadget/udc/atmel_usba_udc.c
D;drivers/usb/gadget/atmel_usba_udc.h
A;drivers/usb/gadget/udc/atmel_usba_udc.h
D;drivers/usb/gadget/bcm63xx_udc.c
A;drivers/usb/gadget/udc/bcm63xx_udc.c
D;drivers/usb/gadget/dummy_hcd.c
A;drivers/usb/gadget/udc/dummy_hcd.c
D;drivers/usb/gadget/fotg210-udc.c
A;drivers/usb/gadget/udc/fotg210-udc.c
D;drivers/usb/gadget/fotg210.h
A;drivers/usb/gadget/udc/fotg210.h
D;drivers/usb/gadget/fsl_mxc_udc.c
A;drivers/usb/gadget/udc/fsl_mxc_udc.c
D;drivers/usb/gadget/fsl_qe_udc.c
A;drivers/usb/gadget/udc/fsl_qe_udc.c
D;drivers/usb/gadget/fsl_qe_udc.h
A;drivers/usb/gadget/udc/fsl_qe_udc.h
D;drivers/usb/gadget/fsl_udc_core.c
A;drivers/usb/gadget/udc/fsl_udc_core.c
D;drivers/usb/gadget/fsl_usb2_udc.h
A;drivers/usb/gadget/udc/fsl_usb2_udc.h
D;drivers/usb/gadget/fusb300_udc.c
A;drivers/usb/gadget/udc/fusb300_udc.c
D;drivers/usb/gadget/fusb300_udc.h
A;drivers/usb/gadget/udc/fusb300_udc.h
D;drivers/usb/gadget/gadget_chips.h
A;drivers/usb/gadget/udc/gadget_chips.h
D;drivers/usb/gadget/goku_udc.c
A;drivers/usb/gadget/udc/goku_udc.c
D;drivers/usb/gadget/goku_udc.h
A;drivers/usb/gadget/udc/goku_udc.h
A;drivers/usb/gadget/udc/gr_udc.c
A;drivers/usb/gadget/udc/gr_udc.h
D;drivers/usb/gadget/lpc32xx_udc.c
A;drivers/usb/gadget/udc/lpc32xx_udc.c
D;drivers/usb/gadget/m66592-udc.c
A;drivers/usb/gadget/udc/m66592-udc.c
D;drivers/usb/gadget/m66592-udc.h
A;drivers/usb/gadget/udc/m66592-udc.h
D;drivers/usb/gadget/mv_u3d.h
A;drivers/usb/gadget/udc/mv_u3d.h
D;drivers/usb/gadget/mv_u3d_core.c
A;drivers/usb/gadget/udc/mv_u3d_core.c
D;drivers/usb/gadget/mv_udc.h
A;drivers/usb/gadget/udc/mv_udc.h
D;drivers/usb/gadget/mv_udc_core.c
A;drivers/usb/gadget/udc/mv_udc_core.c
D;drivers/usb/gadget/net2272.c
A;drivers/usb/gadget/udc/net2272.c
D;drivers/usb/gadget/net2272.h
A;drivers/usb/gadget/udc/net2272.h
A;drivers/usb/gadget/udc/net2280.c
A;drivers/usb/gadget/udc/net2280.h
D;drivers/usb/gadget/omap_udc.c
A;drivers/usb/gadget/udc/omap_udc.c
D;drivers/usb/gadget/omap_udc.h
A;drivers/usb/gadget/udc/omap_udc.h
D;drivers/usb/gadget/pch_udc.c
A;drivers/usb/gadget/udc/pch_udc.c
D;drivers/usb/gadget/pxa25x_udc.c
A;drivers/usb/gadget/udc/pxa25x_udc.c
D;drivers/usb/gadget/pxa25x_udc.h
A;drivers/usb/gadget/udc/pxa25x_udc.h
D;drivers/usb/gadget/pxa27x_udc.c
A;drivers/usb/gadget/udc/pxa27x_udc.c
D;drivers/usb/gadget/pxa27x_udc.h
A;drivers/usb/gadget/udc/pxa27x_udc.h
D;drivers/usb/gadget/r8a66597-udc.c
A;drivers/usb/gadget/udc/r8a66597-udc.c
D;drivers/usb/gadget/r8a66597-udc.h
A;drivers/usb/gadget/udc/r8a66597-udc.h
D;drivers/usb/gadget/s3c-hsudc.c
A;drivers/usb/gadget/udc/s3c-hsudc.c
D;drivers/usb/gadget/s3c2410_udc.c
A;drivers/usb/gadget/udc/s3c2410_udc.c
D;drivers/usb/gadget/s3c2410_udc.h
A;drivers/usb/gadget/udc/s3c2410_udc.h
D;drivers/usb/gadget/udc-core.c
A;drivers/usb/gadget/udc/udc-core.c
A;drivers/usb/gadget/udc/udc-xilinx.c
M;drivers/usb/gadget/usbstring.c
D;drivers/usb/gadget/uvc_queue.h
D;drivers/usb/gadget/uvc_v4l2.c
M;drivers/usb/host/bcma-hcd.c
M;drivers/usb/host/ehci-atmel.c
M;drivers/usb/host/ehci-dbg.c
A;drivers/usb/host/ehci-exynos.c
M;drivers/usb/host/ehci-fsl.c
M;drivers/usb/host/ehci-grlib.c
M;drivers/usb/host/ehci-hcd.c
M;drivers/usb/host/ehci-hub.c
M;drivers/usb/host/ehci-mem.c
M;drivers/usb/host/ehci-msm.c
M;drivers/usb/host/ehci-mv.c
M;drivers/usb/host/ehci-mxc.c
M;drivers/usb/host/ehci-octeon.c
M;drivers/usb/host/ehci-omap.c
M;drivers/usb/host/ehci-orion.c
M;drivers/usb/host/ehci-pci.c
M;drivers/usb/host/ehci-platform.c
M;drivers/usb/host/ehci-pmcmsp.c
M;drivers/usb/host/ehci-ppc-of.c
M;drivers/usb/host/ehci-ps3.c
M;drivers/usb/host/ehci-q.c
D;drivers/usb/host/ehci-s5p.c
M;drivers/usb/host/ehci-sched.c
M;drivers/usb/host/ehci-sead3.c
M;drivers/usb/host/ehci-sh.c
M;drivers/usb/host/ehci-spear.c
A;drivers/usb/host/ehci-st.c
M;drivers/usb/host/ehci-sysfs.c
M;drivers/usb/host/ehci-tegra.c
M;drivers/usb/host/ehci-tilegx.c
M;drivers/usb/host/ehci-w90x900.c
M;drivers/usb/host/ehci-xilinx-of.c
M;drivers/usb/host/ehci.h
M;drivers/usb/host/fhci-dbg.c
M;drivers/usb/host/fhci-hcd.c
M;drivers/usb/host/fotg210-hcd.c
M;drivers/usb/host/fotg210.h
M;drivers/usb/host/fsl-mph-dr-of.c
M;drivers/usb/host/fusbh200-hcd.c
M;drivers/usb/host/fusbh200.h
M;drivers/usb/host/hwa-hc.c
M;drivers/usb/host/imx21-dbg.c
M;drivers/usb/host/imx21-hcd.c
M;drivers/usb/host/imx21-hcd.h
M;drivers/usb/host/isp116x-hcd.c
M;drivers/usb/host/isp1362-hcd.c
M;drivers/usb/host/isp1760-hcd.c
A;drivers/usb/host/max3421-hcd.c
M;drivers/usb/host/ohci-at91.c
M;drivers/usb/host/ohci-da8xx.c
M;drivers/usb/host/ohci-dbg.c
D;drivers/usb/host/ohci-ep93xx.c
M;drivers/usb/host/ohci-exynos.c
M;drivers/usb/host/ohci-hcd.c
M;drivers/usb/host/ohci-hub.c
M;drivers/usb/host/ohci-jz4740.c
M;drivers/usb/host/ohci-mem.c
M;drivers/usb/host/ohci-nxp.c
M;drivers/usb/host/ohci-octeon.c
M;drivers/usb/host/ohci-omap.c
M;drivers/usb/host/ohci-omap3.c
M;drivers/usb/host/ohci-pci.c
M;drivers/usb/host/ohci-platform.c
M;drivers/usb/host/ohci-ppc-of.c
M;drivers/usb/host/ohci-ps3.c
M;drivers/usb/host/ohci-pxa27x.c
M;drivers/usb/host/ohci-q.c
M;drivers/usb/host/ohci-s3c2410.c
M;drivers/usb/host/ohci-sa1111.c
M;drivers/usb/host/ohci-sm501.c
M;drivers/usb/host/ohci-spear.c
A;drivers/usb/host/ohci-st.c
M;drivers/usb/host/ohci-tilegx.c
M;drivers/usb/host/ohci-tmio.c
M;drivers/usb/host/ohci.h
M;drivers/usb/host/oxu210hp-hcd.c
M;drivers/usb/host/pci-quirks.c
M;drivers/usb/host/pci-quirks.h
M;drivers/usb/host/r8a66597-hcd.c
M;drivers/usb/host/sl811-hcd.c
M;drivers/usb/host/sl811_cs.c
M;drivers/usb/host/ssb-hcd.c
M;drivers/usb/host/u132-hcd.c
M;drivers/usb/host/uhci-debug.c
M;drivers/usb/host/uhci-grlib.c
M;drivers/usb/host/uhci-hcd.c
M;drivers/usb/host/uhci-hub.c
M;drivers/usb/host/uhci-pci.c
M;drivers/usb/host/uhci-platform.c
M;drivers/usb/host/whci/hcd.c
M;drivers/usb/host/whci/int.c
M;drivers/usb/host/whci/wusb.c
M;drivers/usb/host/xhci-dbg.c
M;drivers/usb/host/xhci-hub.c
M;drivers/usb/host/xhci-mem.c
A;drivers/usb/host/xhci-mvebu.c
A;drivers/usb/host/xhci-mvebu.h
M;drivers/usb/host/xhci-pci.c
M;drivers/usb/host/xhci-plat.c
A;drivers/usb/host/xhci-rcar.c
A;drivers/usb/host/xhci-rcar.h
M;drivers/usb/host/xhci-ring.c
M;drivers/usb/host/xhci-trace.c
M;drivers/usb/host/xhci-trace.h
M;drivers/usb/host/xhci.c
M;drivers/usb/host/xhci.h
M;drivers/usb/image/mdc800.c
M;drivers/usb/image/microtek.c
M;drivers/usb/misc/adutux.c
M;drivers/usb/misc/appledisplay.c
M;drivers/usb/misc/cypress_cy7c63.c
M;drivers/usb/misc/cytherm.c
M;drivers/usb/misc/emi26.c
M;drivers/usb/misc/emi62.c
M;drivers/usb/misc/ezusb.c
M;drivers/usb/misc/ftdi-elan.c
M;drivers/usb/misc/idmouse.c
M;drivers/usb/misc/iowarrior.c
M;drivers/usb/misc/ldusb.c
M;drivers/usb/misc/legousbtower.c
A;drivers/usb/misc/lvstest.c
M;drivers/usb/misc/rio500.c
M;drivers/usb/misc/sisusbvga/sisusb.c
M;drivers/usb/misc/sisusbvga/sisusb_init.c
M;drivers/usb/misc/trancevibrator.c
M;drivers/usb/misc/usb3503.c
M;drivers/usb/misc/usblcd.c
M;drivers/usb/misc/usbled.c
M;drivers/usb/misc/usbsevseg.c
M;drivers/usb/misc/usbtest.c
M;drivers/usb/misc/yurex.c
M;drivers/usb/musb/am35x.c
M;drivers/usb/musb/blackfin.c
M;drivers/usb/musb/da8xx.c
M;drivers/usb/musb/davinci.c
A;drivers/usb/musb/jz4740.c
M;drivers/usb/musb/musb_am335x.c
M;drivers/usb/musb/musb_core.c
M;drivers/usb/musb/musb_core.h
M;drivers/usb/musb/musb_cppi41.c
M;drivers/usb/musb/musb_dma.h
M;drivers/usb/musb/musb_dsps.c
M;drivers/usb/musb/musb_gadget.c
M;drivers/usb/musb/musb_host.c
M;drivers/usb/musb/musb_host.h
M;drivers/usb/musb/musb_regs.h
M;drivers/usb/musb/musb_virthub.c
M;drivers/usb/musb/omap2430.c
M;drivers/usb/musb/tusb6010.c
M;drivers/usb/musb/tusb6010.h
M;drivers/usb/musb/tusb6010_omap.c
M;drivers/usb/musb/ux500.c
M;drivers/usb/musb/ux500_dma.c
M;drivers/usb/phy/phy-ab8500-usb.c
M;drivers/usb/phy/phy-am335x-control.c
M;drivers/usb/phy/phy-am335x.c
M;drivers/usb/phy/phy-fsl-usb.c
M;drivers/usb/phy/phy-fsl-usb.h
D;drivers/usb/phy/phy-fsm-usb.c
D;drivers/usb/phy/phy-fsm-usb.h
M;drivers/usb/phy/phy-generic.c
M;drivers/usb/phy/phy-generic.h
M;drivers/usb/phy/phy-gpio-vbus-usb.c
M;drivers/usb/phy/phy-isp1301-omap.c
A;drivers/usb/phy/phy-keystone.c
M;drivers/usb/phy/phy-msm-usb.c
D;drivers/usb/phy/phy-mv-u3d-usb.c
D;drivers/usb/phy/phy-mv-u3d-usb.h
M;drivers/usb/phy/phy-mv-usb.c
M;drivers/usb/phy/phy-mxs-usb.c
D;drivers/usb/phy/phy-omap-control.c
A;drivers/usb/phy/phy-omap-otg.c
D;drivers/usb/phy/phy-omap-usb2.c
D;drivers/usb/phy/phy-omap-usb3.c
A;drivers/usb/phy/phy-rcar-gen2-usb.c
D;drivers/usb/phy/phy-samsung-usb.c
D;drivers/usb/phy/phy-samsung-usb.h
D;drivers/usb/phy/phy-samsung-usb2.c
D;drivers/usb/phy/phy-samsung-usb3.c
A;drivers/usb/phy/phy-tahvo.c
M;drivers/usb/phy/phy-tegra-usb.c
M;drivers/usb/phy/phy-twl6030-usb.c
M;drivers/usb/phy/phy-ulpi-viewport.c
M;drivers/usb/phy/phy-ulpi.c
M;drivers/usb/phy/phy.c
M;drivers/usb/renesas_usbhs/common.c
M;drivers/usb/renesas_usbhs/common.h
M;drivers/usb/renesas_usbhs/fifo.c
M;drivers/usb/renesas_usbhs/mod.c
M;drivers/usb/renesas_usbhs/mod_gadget.c
M;drivers/usb/renesas_usbhs/mod_host.c
M;drivers/usb/renesas_usbhs/pipe.c
M;drivers/usb/renesas_usbhs/pipe.h
A;drivers/usb/renesas_usbhs/rcar2.c
A;drivers/usb/renesas_usbhs/rcar2.h
M;drivers/usb/serial/aircable.c
M;drivers/usb/serial/ark3116.c
M;drivers/usb/serial/belkin_sa.c
M;drivers/usb/serial/bus.c
M;drivers/usb/serial/ch341.c
M;drivers/usb/serial/console.c
M;drivers/usb/serial/cp210x.c
M;drivers/usb/serial/cyberjack.c
M;drivers/usb/serial/cypress_m8.c
M;drivers/usb/serial/cypress_m8.h
M;drivers/usb/serial/digi_acceleport.c
M;drivers/usb/serial/empeg.c
M;drivers/usb/serial/f81232.c
M;drivers/usb/serial/ftdi_sio.c
M;drivers/usb/serial/ftdi_sio_ids.h
M;drivers/usb/serial/garmin_gps.c
M;drivers/usb/serial/generic.c
M;drivers/usb/serial/io_edgeport.c
M;drivers/usb/serial/io_ti.c
M;drivers/usb/serial/io_usbvend.h
M;drivers/usb/serial/ipaq.c
M;drivers/usb/serial/ipw.c
M;drivers/usb/serial/ir-usb.c
M;drivers/usb/serial/iuu_phoenix.c
M;drivers/usb/serial/keyspan.c
M;drivers/usb/serial/keyspan_pda.c
M;drivers/usb/serial/keyspan_usa26msg.h
M;drivers/usb/serial/kl5kusb105.c
M;drivers/usb/serial/kobil_sct.c
M;drivers/usb/serial/mct_u232.c
M;drivers/usb/serial/metro-usb.c
M;drivers/usb/serial/mos7720.c
M;drivers/usb/serial/mos7840.c
A;drivers/usb/serial/mxuport.c
M;drivers/usb/serial/navman.c
M;drivers/usb/serial/omninet.c
M;drivers/usb/serial/opticon.c
M;drivers/usb/serial/option.c
M;drivers/usb/serial/oti6858.c
M;drivers/usb/serial/pl2303.c
M;drivers/usb/serial/pl2303.h
M;drivers/usb/serial/qcaux.c
M;drivers/usb/serial/qcserial.c
M;drivers/usb/serial/quatech2.c
M;drivers/usb/serial/safe_serial.c
M;drivers/usb/serial/sierra.c
M;drivers/usb/serial/spcp8x5.c
M;drivers/usb/serial/ssu100.c
M;drivers/usb/serial/symbolserial.c
M;drivers/usb/serial/ti_usb_3410_5052.c
M;drivers/usb/serial/usb-serial-simple.c
M;drivers/usb/serial/usb-serial.c
M;drivers/usb/serial/usb-wwan.h
M;drivers/usb/serial/usb_debug.c
M;drivers/usb/serial/usb_wwan.c
M;drivers/usb/serial/visor.c
M;drivers/usb/serial/visor.h
M;drivers/usb/serial/whiteheat.c
M;drivers/usb/serial/wishbone-serial.c
M;drivers/usb/serial/xsens_mt.c
D;drivers/usb/serial/zte_ev.c
M;drivers/usb/storage/alauda.c
M;drivers/usb/storage/ene_ub6250.c
M;drivers/usb/storage/initializers.c
M;drivers/usb/storage/onetouch.c
M;drivers/usb/storage/protocol.c
M;drivers/usb/storage/realtek_cr.c
M;drivers/usb/storage/scsiglue.c
M;drivers/usb/storage/sddr09.c
M;drivers/usb/storage/shuttle_usbat.c
M;drivers/usb/storage/transport.c
A;drivers/usb/storage/uas-detect.h
M;drivers/usb/storage/uas.c
M;drivers/usb/storage/unusual_cypress.h
M;drivers/usb/storage/unusual_devs.h
A;drivers/usb/storage/unusual_uas.h
M;drivers/usb/storage/usb.c
M;drivers/usb/storage/usb.h
D;drivers/usb/usb-common.c
M;drivers/usb/usb-skeleton.c
D;drivers/staging/usbip/stub.h
A;drivers/usb/usbip/stub.h
A;drivers/usb/usbip/stub_dev.c
D;drivers/staging/usbip/stub_main.c
A;drivers/usb/usbip/stub_main.c
D;drivers/staging/usbip/stub_rx.c
A;drivers/usb/usbip/stub_rx.c
D;drivers/staging/usbip/stub_tx.c
A;drivers/usb/usbip/stub_tx.c
A;drivers/usb/usbip/usbip_common.c
A;drivers/usb/usbip/usbip_common.h
D;drivers/staging/usbip/usbip_event.c
A;drivers/usb/usbip/usbip_event.c
D;drivers/staging/usbip/vhci.h
A;drivers/usb/usbip/vhci.h
D;drivers/staging/usbip/vhci_hcd.c
A;drivers/usb/usbip/vhci_hcd.c
D;drivers/staging/usbip/vhci_rx.c
A;drivers/usb/usbip/vhci_rx.c
D;drivers/staging/usbip/vhci_sysfs.c
A;drivers/usb/usbip/vhci_sysfs.c
D;drivers/staging/usbip/vhci_tx.c
A;drivers/usb/usbip/vhci_tx.c
M;drivers/usb/wusbcore/cbaf.c
M;drivers/usb/wusbcore/crypto.c
M;drivers/usb/wusbcore/devconnect.c
M;drivers/usb/wusbcore/mmc.c
M;drivers/usb/wusbcore/pal.c
M;drivers/usb/wusbcore/reservation.c
M;drivers/usb/wusbcore/security.c
M;drivers/usb/wusbcore/wa-hc.c
M;drivers/usb/wusbcore/wa-hc.h
M;drivers/usb/wusbcore/wa-nep.c
M;drivers/usb/wusbcore/wa-rpipe.c
M;drivers/usb/wusbcore/wa-xfer.c
M;drivers/usb/wusbcore/wusbhc.c
M;drivers/usb/wusbcore/wusbhc.h
M;drivers/uwb/beacon.c
M;drivers/uwb/driver.c
M;drivers/uwb/drp.c
M;drivers/uwb/est.c
M;drivers/uwb/ie-rcv.c
M;drivers/uwb/lc-dev.c
M;drivers/uwb/lc-rc.c
M;drivers/uwb/radio.c
M;drivers/uwb/rsv.c
M;drivers/uwb/umc-bus.c
M;drivers/uwb/umc-dev.c
M;drivers/uwb/uwb-internal.h
M;drivers/uwb/whci.c
M;drivers/vfio/pci/vfio_pci.c
M;drivers/vfio/pci/vfio_pci_config.c
M;drivers/vfio/pci/vfio_pci_intrs.c
M;drivers/vfio/pci/vfio_pci_private.h
M;drivers/vfio/vfio.c
M;drivers/vfio/vfio_iommu_spapr_tce.c
M;drivers/vfio/vfio_iommu_type1.c
A;drivers/vfio/vfio_spapr_eeh.c
M;drivers/vhost/net.c
M;drivers/vhost/scsi.c
M;drivers/vhost/test.c
M;drivers/vhost/vhost.c
M;drivers/vhost/vhost.h
D;drivers/video/amba-clcd.c
M;drivers/video/backlight/88pm860x_bl.c
M;drivers/video/backlight/aat2870_bl.c
M;drivers/video/backlight/adp5520_bl.c
M;drivers/video/backlight/adp8860_bl.c
M;drivers/video/backlight/adp8870_bl.c
M;drivers/video/backlight/ams369fg06.c
M;drivers/video/backlight/as3711_bl.c
D;drivers/video/backlight/atmel-pwm-bl.c
M;drivers/video/backlight/backlight.c
M;drivers/video/backlight/bd6107.c
M;drivers/video/backlight/corgi_lcd.c
M;drivers/video/backlight/cr_bllcd.c
M;drivers/video/backlight/da903x_bl.c
M;drivers/video/backlight/da9052_bl.c
M;drivers/video/backlight/ep93xx_bl.c
M;drivers/video/backlight/generic_bl.c
M;drivers/video/backlight/gpio_backlight.c
M;drivers/video/backlight/hp680_bl.c
M;drivers/video/backlight/hx8357.c
M;drivers/video/backlight/ili922x.c
M;drivers/video/backlight/ili9320.c
A;drivers/video/backlight/ipaq_micro_bl.c
M;drivers/video/backlight/jornada720_bl.c
M;drivers/video/backlight/jornada720_lcd.c
M;drivers/video/backlight/kb3886_bl.c
M;drivers/video/backlight/l4f00242t03.c
M;drivers/video/backlight/lcd.c
M;drivers/video/backlight/ld9040.c
M;drivers/video/backlight/ld9040_gamma.h
M;drivers/video/backlight/lm3533_bl.c
D;drivers/video/backlight/lm3630_bl.c
A;drivers/video/backlight/lm3630a_bl.c
M;drivers/video/backlight/lm3639_bl.c
M;drivers/video/backlight/lms283gf05.c
M;drivers/video/backlight/lms501kf03.c
M;drivers/video/backlight/lp855x_bl.c
M;drivers/video/backlight/lp8788_bl.c
M;drivers/video/backlight/ltv350qv.c
M;drivers/video/backlight/lv5207lp.c
M;drivers/video/backlight/max8925_bl.c
M;drivers/video/backlight/omap1_bl.c
M;drivers/video/backlight/ot200_bl.c
M;drivers/video/backlight/pandora_bl.c
M;drivers/video/backlight/pcf50633-backlight.c
M;drivers/video/backlight/platform_lcd.c
M;drivers/video/backlight/pwm_bl.c
M;drivers/video/backlight/s6e63m0.c
M;drivers/video/backlight/tdo24m.c
M;drivers/video/backlight/tosa_bl.c
M;drivers/video/backlight/tosa_lcd.c
M;drivers/video/backlight/tps65217_bl.c
M;drivers/video/backlight/wm831x_bl.c
M;drivers/video/console/bitblit.c
M;drivers/video/console/dummycon.c
M;drivers/video/console/fbcon.c
M;drivers/video/console/fbcon_ccw.c
M;drivers/video/console/fbcon_cw.c
M;drivers/video/console/fbcon_ud.c
M;drivers/video/console/sticon.c
M;drivers/video/console/sticore.c
M;drivers/video/console/vgacon.c
D;drivers/video/exynos/exynos_dp_core.c
D;drivers/video/68328fb.c
A;drivers/video/fbdev/68328fb.c
D;drivers/video/acornfb.c
A;drivers/video/fbdev/acornfb.c
D;drivers/video/acornfb.h
A;drivers/video/fbdev/acornfb.h
A;drivers/video/fbdev/amba-clcd-versatile.c
A;drivers/video/fbdev/amba-clcd.c
D;drivers/video/amifb.c
A;drivers/video/fbdev/amifb.c
D;drivers/video/arcfb.c
A;drivers/video/fbdev/arcfb.c
D;drivers/video/arkfb.c
A;drivers/video/fbdev/arkfb.c
D;drivers/video/asiliantfb.c
A;drivers/video/fbdev/asiliantfb.c
D;drivers/video/atafb.c
A;drivers/video/fbdev/atafb.c
D;drivers/video/atafb.h
